"Order Name","Created at","Source Name","Total Discounts","Order Status","Total Product","Store","Carrier Status Code","Cancel Reason","Sales Program","Giới tính","Funnel","Category","Sub-category","Price","Subtotal Price","month"
"100534","9/1/2023","Trực tiếp - Cửa hàng","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Mua tại quầy","Chị","","Trang sức sự kiện","Thắt lưng đính đá","200000","200000","9"
"100538","9/1/2023","Instagram","0","cancel","1","Kho Online","cancel","Không liên hệ được khách hàng","","Chị","","Daily use","Sơ mi dài","300000","300000","9"
"100544","9/1/2023","Hotline","0","prepared","1","37 Nguyễn Văn Huyên","prepared","","Đặt trước","Chị","","Áo (mùa hè)","Áo dây","180000","180000","9"
"100545","9/1/2023","Instagram","0","cancel","1","Kho Online","cancel","Không liên hệ được khách hàng","","Chị","","Daily use","Sơ mi dài","300000","300000","9"
"100555","9/1/2023","Hotline","0","confirmed","1","Kho Online","confirmed","","Đặt trước","Chị","","Áo (mùa hè)","Áo dây","180000","180000","9"
"100615","9/1/2023","Trực tiếp - Cửa hàng","200000","cancel","1","37 Nguyễn Văn Huyên","cancel","Đơn trùng","Mua tại quầy","Chị","","Quần","Quần tây","420000","420000","9"
"100619","9/1/2023","Trực tiếp - Cửa hàng","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","9"
"104788","9/1/2023","Hotline","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Chị","","Áo (mùa hè)","Áo dây","180000","180000","9"
"100677","7/2/2023","Facebook","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Đơn trùng","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","7"
"100682","7/2/2023","Hotline","0","complete","1","27 Khâm Thiên","complete","","Đặt trước","Chị","","Quần","Quần tây","420000","420000","7"
"100710","7/2/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Daily use","Sơ mi dài","300000","300000","7"
"100711","7/2/2023","Hotline","0","confirmed","1","Kho Online","confirmed","","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","7"
"100721","7/2/2023","Hotline","0","confirmed","1","Kho Online","confirmed","","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","7"
"100730","7/2/2023","Instagram","0","cancel","1","Kho Online","cancel","Đơn trùng","","Chị","","Quần","Quần jeans","370000","370000","7"
"100747","7/2/2023","Instagram","0","cancel","1","Kho Online","cancel","Đơn trùng","","Chị","","Áo (mùa hè)","Áo dây","180000","180000","7"
"100756","7/2/2023","Instagram","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Chị","","Daily use","Áo croptop sơ mi","280000","280000","7"
"100785","7/2/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần tây","420000","420000","7"
"100824","7/2/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Áo (mùa hè)","Áo dây","180000","180000","7"
"100830","7/2/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Áo (mùa hè)","Áo phông","300000","300000","7"
"100834","7/2/2023","Hotline","0","complete","1","Kho Online","complete","","Đặt trước","Chị","","Áo (mùa hè)","Áo phông","300000","300000","7"
"100842","7/2/2023","Hotline","0","prepared","1","37 Nguyễn Văn Huyên","prepared","","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","7"
"100847","7/2/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Áo (mùa hè)","Áo phông","300000","300000","7"
"100865","7/2/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Daily use","Sơ mi dài","300000","300000","7"
"100871","7/2/2023","Facebook","0","carrier_delivery","1","KHO ĐƠN HÀNG","carrier_delivery","","Hãng vận chuyển","Chị","","Áo (mùa hè)","Áo dây","180000","180000","7"
"100885","7/2/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần tây","420000","420000","7"
"100907","7/2/2023","Trực tiếp - Cửa hàng","0","prepared","1","37 Nguyễn Văn Huyên","prepared","","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","7"
"101325","7/2/2023","Facebook","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Khách không đến","Đặt trước","Chị","","Áo (mùa hè)","Áo phông","300000","300000","7"
"101578","7/2/2023","Zalo","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Trang sức sự kiện","Thắt lưng đính đá","200000","200000","7"
"101908","7/2/2023","Hotline","0","prepared","1","37 Nguyễn Văn Huyên","prepared","","Đặt trước","Chị","","Áo (mùa hè)","Áo phông","300000","300000","7"
"103130","7/2/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","7"
"104322","7/2/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Áo (mùa hè)","Áo phông","300000","300000","7"
"104569","7/2/2023","Instagram","0","complete","1","Kho Online","pending","","Hãng vận chuyển","Chị","","Daily use","Sơ mi dài","300000","300000","7"
"100789","7/2/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Áo (mùa hè)","Áo phông","300000","300000","7"
"100833","7/2/2023","Hotline","0","complete","1","Kho Online","complete","","Đặt trước","Chị","","Daily use","Áo croptop sơ mi","280000","280000","7"
"103087","7/2/2023","Instagram","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Chị","","Áo (mùa hè)","Áo phông","300000","300000","7"
"103925","7/2/2023","Instagram","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","7"
"104233","7/2/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Áo (mùa hè)","Áo phông","300000","300000","7"
"104475","7/2/2023","Instagram","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Đã mua nơi khác","Đặt trước","Chị","","Quần","Quần tây","420000","420000","7"
"104950","7/2/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","7"
"105293","7/2/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Quần","Quần jeans","370000","370000","7"
"101183","7/2/2023","Trực tiếp - Cửa hàng","80000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Daily use","Áo croptop sơ mi","280000","280000","7"
"101206","7/2/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Quần","Quần tây","420000","420000","7"
"101210","7/2/2023","Facebook","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Khách không đến","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","7"
"101237","7/2/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần tây","420000","420000","7"
"101242","7/2/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Daily use","Sơ mi dài","300000","300000","7"
"101245","7/2/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Quần","Quần tây","420000","420000","7"
"101253","7/2/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Áo (mùa hè)","Áo phông","300000","300000","7"
"101270","7/2/2023","Trực tiếp - Cửa hàng","0","prepared","1","37 Nguyễn Văn Huyên","prepared","","Đặt trước","Chị","","Quần","Quần jeans","370000","370000","7"
"101273","7/2/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","7"
"101287","7/2/2023","Facebook","0","confirmed","1","Kho Online","confirmed","","Đặt trước","Chị","","Áo (mùa hè)","Áo dây","180000","180000","7"
"101299","7/2/2023","Trực tiếp - Cửa hàng","0","complete","4","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Quần","Quần tây","420000","1680000","7"
"101303","7/2/2023","Instagram","0","complete","1","Kho Online","complete","","Đặt trước","Anh","","Daily use","Sơ mi dài","300000","300000","7"
"101315","7/2/2023","Trực tiếp - Cửa hàng","80000","complete","1","89 Láng Hạ","complete","","Mua tại quầy","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"101353","7/2/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần jeans","370000","370000","7"
"101358","7/2/2023","Facebook","0","complete","4","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Áo (mùa hè)","Áo dây","180000","720000","7"
"101404","7/2/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Tự vận chuyển","Chị","","Áo (mùa hè)","Áo phông","300000","300000","7"
"101421","7/2/2023","Hotline","0","cancel","1","89 Láng Hạ","cancel","Khách không đến","Đặt trước","Chị","","Quần","Quần jeans","370000","370000","7"
"101445","7/2/2023","Trực tiếp - Cửa hàng","30000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Trang sức sự kiện","Thắt lưng đính đá","200000","200000","7"
"101447","7/2/2023","Hotline","0","complete","1","Kho Online","complete","","Tự vận chuyển","Chị","","Áo (mùa hè)","Áo dây","180000","180000","7"
"101451","7/2/2023","Hotline","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Tham khảo so sánh giá","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"101463","7/2/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Áo (mùa hè)","Áo phông","300000","300000","7"
"101464","7/2/2023","Hotline","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Không đồng ý hình thức","Đặt trước","Chị","","Quần","Quần tây","420000","420000","7"
"101468","7/2/2023","Hotline","0","confirmed","1","Kho Online","confirmed","","Đặt trước","Chị","","Quần","Quần jeans","370000","370000","7"
"101477","7/2/2023","Hotline","0","complete","1","Kho Online","complete","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"101478","7/2/2023","Hotline","0","prepared","1","37 Nguyễn Văn Huyên","prepared","","Đặt trước","Chị","","Trang sức sự kiện","Thắt lưng đính đá","200000","200000","7"
"100377","7/2/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"100401","7/2/2023","Hotline","0","prepared","1","37 Nguyễn Văn Huyên","prepared","","Đặt trước","Anh","","Quần","Quần tây","420000","420000","7"
"100404","7/2/2023","Hotline","0","prepared","1","37 Nguyễn Văn Huyên","prepared","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"100185","7/2/2023","Trực tiếp - Cửa hàng","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Mua tại quầy","Chị","","Áo (mùa hè)","Áo dây","180000","180000","7"
"100236","7/2/2023","Instagram","0","cancel","1","Kho Online","cancel","Đơn trùng","","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"100250","7/2/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"100269","7/2/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"103302","8/2/2023","Instagram","0","cancel","1","Kho Online","cancel","Đơn trùng","","Chị","","Daily use","Áo croptop sơ mi","280000","280000","8"
"103310","8/2/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","demo.hub-js.com/form/34","Áo (mùa hè)","Áo dây","180000","180000","8"
"103325","8/2/2023","Trực tiếp - Cửa hàng","30000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Daily use","Áo croptop sơ mi","280000","280000","8"
"103328","8/2/2023","Zalo","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Áo (mùa hè)","Áo dây","180000","180000","8"
"103357","8/2/2023","Shopee","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Tham khảo so sánh giá","Đặt trước","Chị","","Áo (mùa hè)","Áo dây","180000","180000","8"
"103374","8/2/2023","Trực tiếp - Cửa hàng","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Khách không đến","Mua tại quầy","Chị","","Áo (mùa hè)","Áo dây","180000","180000","8"
"103386","8/2/2023","Hotline","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Tham khảo so sánh giá","Đặt trước","Chị","","Áo (mùa hè)","Áo phông","300000","300000","8"
"103387","8/2/2023","Hotline","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Tham khảo so sánh giá","Đặt trước","Chị","","Áo (mùa hè)","Áo dây","180000","180000","8"
"103389","8/2/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"103413","8/2/2023","Trực tiếp - Cửa hàng","28000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Quần","Quần tây","420000","420000","8"
"103414","8/2/2023","Trực tiếp - Cửa hàng","30000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"103436","8/2/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"103447","8/2/2023","Trực tiếp - Cửa hàng","50000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"103457","8/2/2023","Hotline","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Tham khảo so sánh giá","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"103467","8/2/2023","Hotline","0","cancel","1","Kho Online","cancel","Khách không đến","Đặt trước","Chị","","Trang sức sự kiện","Thắt lưng đính đá","200000","200000","8"
"103473","8/2/2023","Facebook","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Chị","","Quần","Quần jeans","370000","370000","8"
"103573","8/2/2023","Trực tiếp - Cửa hàng","65000","complete","1","89 Láng Hạ","complete","","Mua tại quầy","Anh","","Áo (mùa đông)","Hoodie","550000","550000","8"
"103587","8/2/2023","Instagram","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
